is_preview,survey_id,respondent_id,start_time,end_time,Q1 Which country do you live in?,Q2 What is your gender?,Q3 What is the highest level of education you've attained?,Q4 What region of the UK do you live in?,"Q5 What is your postcode? For example, if your postcode is 'SW1A 1AA', please enter 'SW1A 1' - the first part of the postcode and the first digit of the second part.",Q7 How did you vote in the 2016 EU Referendum?,Q8.0 Did you vote in the 2019 General Election?,"Q8.1 If so, how did you vote in the 2019 General Election?",Q9 How did you vote in the 2017 General Election?,"Q10 If an election were held tomorrow, which party, if any, would you vote for?","Q11 Overall, do you approve or disapprove of the Government’s performance?","Q12.1 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Conservatives","Q12.2 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Labour","Q12.3 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Liberal Democrats","Q12.4 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Brexit Party","Q12.5 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Greens","Q12.6 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Scottish National Party","Q12.7 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Plaid Cymru","Q13.1 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Boris Johnson, the Prime Minister","Q13.2 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Rishi Sunak, the Chancellor","Q13.3 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Matt Hancock, the Health Secretary","Q13.4 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Priti Patel, the Home Secretary","Q13.5 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Dominic Raab, the Foreign Secretary","Q13.6 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Sir Keir Starmer, the Leader of the Opposition","Q13.7 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Nicola Sturgeon, the First Minister of Scotland","Q13.8 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Nigel Farage, Leader of the Brexit Party","Q13.9 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Sir Ed Davey, Acting Leader of the Liberal Democrats",Q14 Do you know the name of your current Member of Parliament?,Q15 Do you approve of the performance of your local MP?,"Q16 Have you received any communication from your local MP in the past month? (eg. leaflets, adverts, door-knocking)",Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Britain leaving the EU,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Education and schools,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Helping the country recover from Covid-19,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Jobs and the economy,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Protecting the environment / climate change,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 1st,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 2nd,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 3rd,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 4th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 5th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 6th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 7th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 8th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... The NHS and social care,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... The level of immigration,"Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Transport and infrastructure (eg. roads, trains, bus routes)",Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Britain leaving the EU,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Education and schools,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Helping your area recover from Covid-19,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Jobs and the economy,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Protecting the environment / climate change,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 1st,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 2nd,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 3rd,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 4th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 5th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 6th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 7th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 8th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... The NHS and social care,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... The level of immigration,"Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Transport and infrastructure (eg. roads, trains, bus routes)",Q19,Q20 In which region of the UK do you reside?,Q21 What is your year of birth?,Q22,Q23
False,,4009122069,2020-07-30 23:25:46,2020-07-30 23:35:10,England,Female,GCE A level or Higher Certificate ,West Midlands,CV4 9,I voted to Remain,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat approve,71-80,50,10-19,0-9,,0-9,,61-70,61-70,61-70,20-29,61-70,50,20-29,0-9,20-29,No,No,No,Ranked 1st,Ranked 8th,Ranked 3rd,,Ranked 5th,Britain leaving the EU,The NHS and social care,Helping the country recover from Covid-19,Jobs and the economy,Protecting the environment / climate change,The level of immigration,,Education and schools,Ranked 2nd,Ranked 6th,Ranked 7th,Ranked 1st,Ranked 6th,Ranked 4th,Ranked 5th,Ranked 3rd,Britain leaving the EU,The NHS and social care,Protecting the environment / climate change,Helping your area recover from Covid-19,Jobs and the economy,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Ranked 2nd,Ranked 8th,Ranked 7th,NA,West Midlands,1969,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,914048217,2020-07-31 10:07:09,2020-07-31 10:14:45,England,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",West Midlands,DY5 1,I didn't vote,"Yes, I voted",I didn't vote,Didn't vote,Conservatives,Somewhat disapprove,30-39,,20-29,0-9,20-29,20-29,30-39,20-29,30-39,30-39,20-29,20-29,30-39,51-60,0-9,30-39,No,No,No,Ranked 5th,,Ranked 2nd,Ranked 1st,Ranked 7th,Jobs and the economy,Helping the country recover from Covid-19,The NHS and social care,The level of immigration,,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Education and schools,Ranked 3rd,Ranked 4th,,Ranked 6th,Ranked 8th,Ranked 2nd,Ranked 1st,Ranked 7th,Jobs and the economy,Helping your area recover from Covid-19,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Britain leaving the EU,Protecting the environment / climate change,Education and schools,Ranked 3rd,Ranked 5th,Ranked 4th,,West Midlands,1987,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,1346571980,2020-08-02 23:32:17,2020-08-02 23:41:44,England,Female,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",South East,TN2 3,I voted to Remain,"Yes, I voted",Liberal Democrat,Labour,Labour,Strongly disapprove,0-9,81-90,20-29,0-9,0-9,0-9,0-9,0-9,50,20-29,0-9,20-29,81-90,50,0-9,20-29,Yes,,No,Ranked 8th,Ranked 5th,Ranked 1st,Ranked 4th,Ranked 3rd,Helping the country recover from Covid-19,The NHS and social care,Protecting the environment / climate change,Jobs and the economy,,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Britain leaving the EU,Ranked 2nd,Ranked 7th,Ranked 6th,Ranked 8th,Ranked 5th,Ranked 1st,Ranked 4th,Ranked 3rd,Helping your area recover from Covid-19,The NHS and social care,Protecting the environment / climate change,,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Britain leaving the EU,Ranked 2nd,Ranked 7th,Ranked 6th,NA,South East,1968,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,9749088271,2020-08-01 12:49:20,2020-08-01 12:57:39,,Male,"Other technical, professional or higher qualification",Yorkshire and the Humber,HU17 0,I voted to Remain,"Yes, I voted",Labour,Labour,Labour,Strongly disapprove,0-9,91-100,40-49,0-9,0-9,0-9,0-9,0-9,30-39,0-9,0-9,0-9,61-70,51-60,0-9,50,Yes,No,Yes,Ranked 5th,Ranked 2nd,Ranked 7th,Ranked 3rd,Ranked 4th,The NHS and social care,Education and schools,Jobs and the economy,Protecting the environment / climate change,Britain leaving the EU,The level of immigration,Helping the country recover from Covid-19,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 1st,Ranked 6th,Ranked 8th,Ranked 8th,Ranked 4th,Ranked 1st,Ranked 3rd,Ranked 7th,Helping your area recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Britain leaving the EU,Ranked 2nd,Ranked 5th,Ranked 6th,NA,Yorkshire and the Humber,1972,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,8872085584,2020-07-31 09:14:13,2020-07-31 09:23:29,England,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",Yorkshire and the Humber,LS18 5,I voted to Leave,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat approve,61-70,10-19,10-19,81-90,,10-19,10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Yorkshire and the Humber,,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,,2020-07-31 05:38:27,2020-07-31 05:47:53,England,Male,"CSE grade 1, GCE O level, GCSE, School Certificate ",East of England,IP4 2,I voted to Leave,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat approve,91-100,0-9,0-9,20-29,0-9,0-9,10-19,81-90,91-100,91-100,81-90,91-100,20-29,30-39,30-39,,Yes,,No,Ranked 6th,Ranked 5th,,Ranked 3rd,Ranked 8th,The NHS and social care,Helping the country recover from Covid-19,Jobs and the economy,The level of immigration,,Britain leaving the EU,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 1st,Ranked 4th,Ranked 7th,Ranked 8th,Ranked 4th,Ranked 2nd,Ranked 3rd,Ranked 6th,The NHS and social care,Helping your area recover from Covid-19,Jobs and the economy,Education and schools,The level of immigration,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Britain leaving the EU,Ranked 1st,Ranked 5th,Ranked 7th,NA,East of England,1961,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,6250644174,2020-08-02 18:39:43,2020-08-02 18:47:10,England,,City & Guilds certificate - advanced ,North West,M3 5,I voted to Remain,"Yes, I voted",Labour,Labour,Labour,Neither approve or disapprove,10-19,71-80,50,0-9,0-9,30-39,0-9,0-9,30-39,50,0-9,0-9,0-9,71-80,0-9,20-29,No,No,No,Ranked 1st,Ranked 2nd,Ranked 8th,Ranked 3rd,Ranked 6th,Britain leaving the EU,Education and schools,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Protecting the environment / climate change,The NHS and social care,Helping the country recover from Covid-19,Ranked 7th,Ranked 5th,Ranked 4th,Ranked 7th,Ranked 2nd,Ranked 4th,Ranked 6th,Ranked 8th,"Transport and infrastructure (eg. roads, trains, bus routes)",Education and schools,The level of immigration,Helping your area recover from Covid-19,The NHS and social care,Jobs and the economy,Britain leaving the EU,Protecting the environment / climate change,Ranked 5th,Ranked 3rd,Ranked 1st,NA,North West,1991,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,2334827205,2020-08-01 08:02:25,2020-08-01 08:10:05,England,Male,"University or CNAA higher degree (e.g. M.Sc, Ph.D) ",North East,TS21 1,I voted to Leave,"Yes, I voted",I didn't vote,Conservative,Conservatives,Neither approve or disapprove,61-70,20-29,10-19,30-39,40-49,0-9,30-39,51-60,71-80,50,20-29,40-49,30-39,0-9,50,10-19,Yes,No,No,Ranked 5th,Ranked 6th,Ranked 1st,Ranked 2nd,Ranked 8th,Helping the country recover from Covid-19,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",The NHS and social care,Britain leaving the EU,Education and schools,The level of immigration,Protecting the environment / climate change,Ranked 4th,Ranked 7th,Ranked 3rd,Ranked 1st,Ranked 5th,Ranked 7th,Ranked 3rd,Ranked 8th,Britain leaving the EU,,Jobs and the economy,The NHS and social care,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,,Ranked 2nd,,NA,North East,1952,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,9393494177,2020-08-01 09:05:00,2020-08-01 09:14:28,England,Male,GCE A level or Higher Certificate ,East of England,NR9 5,I voted to Remain,"Yes, I voted",Labour,Labour,Labour,Strongly disapprove,0-9,50,30-39,0-9,50,10-19,10-19,0-9,10-19,0-9,0-9,0-9,40-49,20-29,0-9,10-19,Yes,,No,Ranked 4th,Ranked 5th,Ranked 1st,Ranked 6th,Ranked 2nd,Helping the country recover from Covid-19,Protecting the environment / climate change,The NHS and social care,Britain leaving the EU,Education and schools,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Ranked 3rd,Ranked 8th,Ranked 7th,Ranked 3rd,Ranked 6th,Ranked 1st,Ranked 7th,Ranked 5th,Helping your area recover from Covid-19,"Transport and infrastructure (eg. roads, trains, bus routes)",Britain leaving the EU,,Protecting the environment / climate change,Education and schools,,The level of immigration,Ranked 4th,Ranked 8th,Ranked 2nd,NA,,1948,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,2289691553,2020-08-03 01:52:05,2020-08-03 01:55:19,England,Female,No formal qualifications ,East Midlands,PE%1 9,I voted to Leave,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat approve,71-80,20-29,20-29,40-49,30-39,10-19,10-19,81-90,61-70,61-70,71-80,71-80,50,30-39,50,20-29,Yes,No,,Ranked 1st,Ranked 5th,Ranked 4th,Ranked 6th,Ranked 8th,Britain leaving the EU,The level of immigration,The NHS and social care,Helping the country recover from Covid-19,Education and schools,Jobs and the economy,,Protecting the environment / climate change,Ranked 3rd,Ranked 2nd,Ranked 7th,Ranked 5th,Ranked 7th,Ranked 3rd,Ranked 6th,Ranked 8th,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,The NHS and social care,Britain leaving the EU,Jobs and the economy,Education and schools,Protecting the environment / climate change,Ranked 4th,Ranked 1st,Ranked 2nd,NA,Wales,1946,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,2420541866,2020-07-31 06:52:21,2020-07-31 06:59:33,England,Female,University diploma ,,M15 4,I voted to Remain,"Yes, I voted",Labour,Green,Labour,Strongly disapprove,0-9,71-80,30-39,0-9,81-90,20-29,40-49,0-9,51-60,0-9,0-9,50,,81-90,0-9,20-29,,No,No,Ranked 8th,Ranked 4th,Ranked 1st,Ranked 3rd,Ranked 5th,Helping the country recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Britain leaving the EU,Ranked 2nd,Ranked 7th,Ranked 6th,Ranked 8th,Ranked 4th,Ranked 1st,Ranked 3rd,Ranked 5th,Helping your area recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Britain leaving the EU,Ranked 2nd,Ranked 7th,Ranked 6th,NA,North West,1994,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,7999957778,2020-08-04 00:44:14,2020-08-04 00:51:55,England,Male,GCE A level or Higher Certificate ,East Midlands,LE5 6,I voted to Remain,"Yes, I voted",Labour,Labour,Labour,Somewhat approve,50,81-90,91-100,20-29,10-19,0-9,40-49,71-80,30-39,50,50,71-80,51-60,50,81-90,51-60,Yes,Yes,No,Ranked 1st,Ranked 5th,Ranked 4th,Ranked 8th,Ranked 7th,Britain leaving the EU,The level of immigration,The NHS and social care,Helping the country recover from Covid-19,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Jobs and the economy,Ranked 3rd,Ranked 2nd,Ranked 6th,Ranked 3rd,Ranked 6th,Ranked 8th,Ranked 7th,Ranked 5th,The NHS and social care,The level of immigration,Britain leaving the EU,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Education and schools,Jobs and the economy,Helping your area recover from Covid-19,Ranked 1st,Ranked 2nd,Ranked 4th,NA,East Midlands,1973,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,3619575245,2020-08-02 01:01:01,2020-08-02 01:08:27,England,Male,"University or CNAA higher degree (e.g. M.Sc, Ph.D) ",North West,VVVB B,I voted to Leave,"Yes, I voted",Labour,Labour,Liberal Democrats,Strongly approve,81-90,40-49,40-49,40-49,40-49,40-49,40-49,,50,51-60,50,51-60,51-60,61-70,61-70,50,Yes,Yes,Yes,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Helping the country recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,Ranked 6th,Ranked 5th,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,Ranked 5th,Ranked 6th,NA,Wales,1997,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,4785895287,2020-08-01 18:15:04,2020-08-01 18:24:37,England,Female,GCE A level or Higher Certificate ,South East,SE18 7,I didn't vote,"Yes, I voted",Conservative,Didn't vote,Conservatives,Neither approve or disapprove,50,50,10-19,0-9,10-19,50,0-9,50,30-39,50,40-49,30-39,10-19,51-60,30-39,30-39,No,No,,Ranked 5th,Ranked 4th,Ranked 1st,Ranked 3rd,Ranked 8th,Helping the country recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,Britain leaving the EU,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 2nd,Ranked 6th,Ranked 7th,Ranked 5th,,Ranked 4th,Ranked 3rd,Ranked 8th,The NHS and social care,Education and schools,Jobs and the economy,Helping your area recover from Covid-19,Britain leaving the EU,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 1st,Ranked 6th,Ranked 7th,NA,London,1999,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,5174047552,2020-08-01 22:17:06,2020-08-01 22:26:41,England,Male,"Other technical, professional or higher qualification",South East,RG31 5,I voted to Remain,"Yes, I voted",Labour,Labour,Don't know,Somewhat disapprove,20-29,61-70,50,0-9,50,0-9,20-29,0-9,50,40-49,40-49,40-49,61-70,0-9,0-9,0-9,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,South East,1944,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,1653259664,2020-08-01 17:34:48,2020-08-01 17:44:00,England,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",South East,BN41 1,I voted to Remain,"Yes, I voted",Green,Green,Labour,Strongly disapprove,0-9,81-90,10-19,0-9,30-39,30-39,0-9,0-9,0-9,0-9,0-9,0-9,91-100,10-19,0-9,0-9,No,No,No,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping the country recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,Ranked 5th,Ranked 6th,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,,Ranked 6th,NA,South East,1984,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,3718197916,2020-08-01 08:37:42,2020-08-01 08:47:17,England,Female,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",London,SW19 6,I voted to Leave,"Yes, I voted",Labour,Didn't vote,Labour,Strongly disapprove,0-9,51-60,30-39,10-19,20-29,0-9,0-9,0-9,20-29,0-9,0-9,10-19,50,10-19,0-9,20-29,Yes,Yes,No,,Ranked 5th,Ranked 1st,Ranked 2nd,Ranked 8th,Helping the country recover from Covid-19,Jobs and the economy,The NHS and social care,Britain leaving the EU,Education and schools,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 3rd,Ranked 6th,Ranked 7th,Ranked 4th,Ranked 5th,Ranked 1st,Ranked 2nd,Ranked 8th,Helping your area recover from Covid-19,Jobs and the economy,The NHS and social care,Britain leaving the EU,Education and schools,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 3rd,Ranked 6th,Ranked 7th,NA,London,2019,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,4240127368,2020-08-02 02:41:32,2020-08-02 02:50:17,England,Male,"CSE grade 1, GCE O level, GCSE, School Certificate ",South West,TR27 4,I voted to Leave,"Yes, I voted",I didn't vote,Didn't vote,Conservatives,Neither approve or disapprove,40-49,10-19,0-9,0-9,0-9,0-9,0-9,40-49,10-19,0-9,0-9,0-9,20-29,30-39,20-29,0-9,No,Yes,No,Ranked 2nd,Ranked 7th,Ranked 6th,Ranked 3rd,Ranked 8th,The NHS and social care,Britain leaving the EU,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping the country recover from Covid-19,Education and schools,Protecting the environment / climate change,Ranked 1st,Ranked 4th,Ranked 5th,,,,,,,,,,,,,,,,,NA,,1966,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,9035208699,2020/08/01 16:15,2020/08/01 16:23,England,Female,"University or CNAA higher degree (e.g. M.Sc, Ph.D) ",North West,WN2 2,I voted to Remain,"Yes, I voted",Labour,Labour,Labour,Somewhat approve,20-29,61-70,30-39,30-39,50,20-29,30-39,30-39,30-39,30-39,20-29,30-39,20-29,20-29,20-29,30-39,Yes,Yes,No,Ranked 1st,Ranked 3rd,Ranked 4th,Ranked 6th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Helping the country recover from Covid-19,"Transport and infrastructure (eg. roads, trains, bus routes)",Jobs and the economy,The level of immigration,Protecting the environment / climate change,Ranked 2nd,Ranked 7th,Ranked 5th,Ranked 1st,Ranked 3rd,Ranked 5th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,Helping your area recover from Covid-19,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Protecting the environment / climate change,Ranked 2nd,Ranked 7th,Ranked 6th,,,1983,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,1232897110,2020-08-03 03:04:25,2020-08-03 03:12:23,England,Male,"Other technical, professional or higher qualification",Yorkshire and the Humber,BD16 1,I voted to Leave,"Yes, I voted",Conservative,UK Independence Party (UKIP),Conservatives,Somewhat approve,81-90,0-9,0-9,20-29,,0-9,0-9,81-90,81-90,81-90,51-60,81-90,0-9,0-9,91-100,10-19,No,No,No,Ranked 1st,,Ranked 3rd,Ranked 5th,Ranked 8th,Britain leaving the EU,The level of immigration,Helping the country recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 4th,Ranked 2nd,Ranked 7th,Ranked 4th,Ranked 6th,Ranked 2nd,Ranked 5th,Ranked 8th,The level of immigration,Helping your area recover from Covid-19,The NHS and social care,Britain leaving the EU,Jobs and the economy,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 3rd,Ranked 1st,Ranked 7th,NA,Yorkshire and the Humber,1948,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,5477206541,2020-07-31 12:24:02,2020-07-31 12:31:18,England,Male,"CSE grade 1, GCE O level, GCSE, School Certificate ",South West,BA12 9,I voted to Remain,"Yes, I voted",Other,UK Independence Party (UKIP),Some other party,Neither approve or disapprove,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,Yes,,Yes,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping the country recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,Ranked 5th,,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,,Ranked 6th,NA,South West,1954,,
